idx,construction_score,non_article_region_score,numeral_noun_region_score,just_noun_region_score,default_ann_corruption_score,default_ann_region_score,order_swap_corruption_score,order_swap_region_score,no_article_corruption_score,no_article_region_score,no_modifier_corruption_score,no_modifier_region_score,no_numeral_corruption_score,no_numeral_region_score
107,-3.987363815307617,-4.721092224121094,-2.508547067642212,-1.0727953910827637,-5.567564487457275,-5.567564487457275,-5.7751946449279785,-7.105461597442627,-6.99809455871582,-6.99809455871582,-4.458592414855957,-5.793722152709961,-6.863574028015137,-9.678115844726562
108,-4.223052501678467,-5.035344123840332,-2.979924440383911,-2.015550136566162,-6.072332382202148,-6.072332382202148,-6.359128952026367,-7.883445739746094,-7.262627601623535,-7.262627601623535,-4.961952209472656,-6.549839973449707,-7.206015586853027,-10.68568515777588
109,-4.408646583557129,-5.283397674560547,-3.360990524291992,-2.7817933559417725,-5.872304439544678,-5.872304439544678,-6.239429950714111,-7.723847389221191,-7.466717720031738,-7.466717720031738,-5.462894439697266,-7.30078649520874,-6.834475517272949,-9.571066856384276
110,-4.375994682312012,-5.239267349243164,-3.285808801651001,-2.627318859100342,-6.369776725769043,-6.369776725769043,-6.484853744506836,-8.051673889160156,-7.357477188110352,-7.357477188110352,-5.390470027923584,-7.191978931427002,-6.806885719299316,-9.48829746246338
111,-4.185139179229736,-4.984793186187744,-2.9040980339050293,-0.9672281742095948,-5.146622180938721,-5.146622180938721,-5.895211219787598,-7.265482902526855,-6.951852798461914,-6.951852798461914,-4.634707450866699,-6.058972358703613,-6.500455856323242,-8.569005966186523
112,-4.368326663970947,-5.229043006896973,-3.2704732418060303,-1.699978232383728,-5.84031867980957,-5.84031867980957,-6.4656524658203125,-8.025477409362793,-7.54255199432373,-7.54255199432373,-5.324087142944336,-7.092576026916504,-6.863574028015137,-9.678115844726562
113,-4.517998695373535,-5.429200172424316,-3.5796945095062256,-2.33821439743042,-6.276361465454102,-6.276361465454102,-6.916086196899414,-8.626055717468262,-7.673453330993652,-7.673453330993652,-5.851565837860107,-7.883182048797607,-7.206015586853027,-10.68568515777588
114,-4.416013240814209,-5.292625427246094,-3.3658463954925537,-1.890724539756775,-5.535831451416016,-5.535831451416016,-6.447010040283203,-8.000092506408691,-7.336269378662109,-7.336269378662109,-5.72523307800293,-7.694294929504394,-6.834475517272949,-9.571066856384276
115,-4.649703979492188,-5.604807376861572,-3.843105316162109,-2.8650357723236084,-6.460193634033203,-6.460193634033203,-6.8889479637146,-8.58993911743164,-7.541475296020508,-7.541475296020508,-5.704448699951172,-7.663583755493164,-6.779670715332031,-9.426405906677246
116,-5.237192153930664,-6.388124465942383,-5.018080711364746,-2.976254463195801,-7.416182518005371,-7.416182518005371,-7.076346397399902,-8.839027404785156,-8.210947036743164,-8.210947036743164,-5.885983467102051,-7.935248851776123,-6.500455856323242,-8.569005966186523
117,-6.074142932891846,-7.50274658203125,-6.680871486663818,-6.299254894256592,-8.683025360107422,-8.683025360107422,-8.113248825073242,-10.22286605834961,-9.617871284484863,-9.617871284484863,-7.582406044006348,-10.480053901672363,-6.868300437927246,-9.672541618347168
118,-5.976146697998047,-7.373397827148437,-6.495990753173828,-5.932074069976807,-8.89945125579834,-8.89945125579834,-8.349735260009766,-10.537656784057615,-9.445453643798828,-9.445453643798828,-7.773904323577881,-10.766690254211426,-7.196279525756836,-10.676233291625977
119,-4.860576629638672,-5.8853759765625,-4.254972457885742,-1.4542927742004397,-7.342872619628906,-7.342872619628906,-7.016755104064941,-8.76028060913086,-7.565793991088867,-7.565793991088867,-6.345790863037109,-8.625131607055664,-6.806403636932373,-9.50660514831543
120,-5.74193000793457,-7.060513973236084,-6.017680168151856,-4.979708671569824,-8.520296096801758,-8.520296096801758,-7.731390953063965,-9.713723182678224,-8.87868881225586,-8.87868881225586,-6.551599502563477,-8.933233261108398,-6.806885719299316,-9.48829746246338
121,-5.8282318115234375,-7.176177978515625,-4.066054344177246,-0.8085134625434875,-6.84815788269043,-6.84815788269043,-6.707733154296875,-8.347543716430664,-8.931487083435059,-8.931487083435059,-4.560789108276367,-5.947457313537598,-8.123048782348633,-9.192078590393066
122,-5.952356338500977,-7.341082572937012,-4.316179275512695,-1.2460914850234983,-7.20406436920166,-7.20406436920166,-6.915948867797852,-8.626466751098633,-9.19278335571289,-9.19278335571289,-4.458592414855957,-5.793722152709961,-8.894437789916992,-11.505803108215332
123,-6.442049980163574,-7.994602203369141,-5.29369068145752,-3.2637863159179688,-7.908413887023926,-7.908413887023926,-7.620709419250488,-9.566147804260254,-9.653828620910645,-9.653828620910645,-4.9630632400512695,-6.55042839050293,-9.192832946777344,-12.397679328918455
124,-6.658934593200684,-8.283186912536621,-5.729335784912109,-4.072403907775879,-7.600704193115234,-7.600704193115234,-7.652647972106934,-9.608205795288086,-9.81272792816162,-9.81272792816162,-5.464579582214356,-7.3027191162109375,-8.704917907714844,-10.93850326538086
125,-6.216482639312744,-7.69325065612793,-4.844431400299072,-2.302595376968384,-7.576730251312256,-7.576730251312256,-7.337094783782959,-9.186681747436523,-9.487530708312988,-9.487530708312988,-5.390470027923584,-7.191978931427002,-8.72445297241211,-10.992538452148438
126,-6.025498390197754,-7.438605308532715,-4.462462902069092,-0.3829099535942077,-6.740961074829102,-6.740961074829102,-7.021250247955322,-8.765555381774902,-9.05339241027832,-9.05339241027832,-4.637820720672607,-6.062564373016357,-8.123048782348633,-9.192078590393066
127,-6.884767532348633,-8.584892272949219,-6.179126262664795,-3.8783867359161377,-7.587540626525879,-7.587540626525879,-7.67737340927124,-9.640386581420898,-9.986544609069824,-9.986544609069824,-5.325064182281494,-7.093870162963867,-8.896121978759766,-11.511298179626465
128,-7.285872936248779,-9.119699478149414,-6.981337070465088,-5.4828081130981445,-8.200589179992676,-8.200589179992676,-8.294397354125977,-10.463871002197266,-10.171481132507324,-10.171481132507324,-5.851565361022949,-7.883181571960449,-9.192832946777344,-12.397679328918455
129,-6.8193206787109375,-8.496316909790039,-6.050516128540039,-3.5655441284179688,-7.363828659057617,-7.363828659057617,-7.941000461578369,-9.99188995361328,-9.70304012298584,-9.70304012298584,-5.727705478668213,-7.697391510009766,-8.704917907714844,-10.93850326538086
130,-6.615188121795654,-8.224858283996582,-5.641842842102051,-2.7416677474975586,-7.660541534423828,-7.660541534423828,-7.688979625701904,-9.655861854553224,-9.698232650756836,-9.698232650756836,-5.708799839019775,-7.669033050537109,-8.728984832763672,-11.01070499420166
131,-7.526013374328613,-9.438573837280272,-7.463900566101074,-3.5923006534576416,-8.56849479675293,-8.56849479675293,-8.110498428344727,-10.217885971069336,-10.606037139892578,-10.606037139892578,-5.887887477874756,-7.937664985656738,-8.123048782348633,-9.192078590393066
132,-8.734980583190918,-11.051247596740724,-9.881427764892578,-8.418700218200684,-9.72929573059082,-9.72929573059082,-9.245139122009276,-11.730741500854492,-12.271429061889648,-12.271429061889648,-7.580621719360352,-10.477415084838867,-8.896121978759766,-11.511298179626465
133,-8.948417663574219,-11.335830688476562,-10.308300971984863,-9.272448539733888,-9.891986846923828,-9.891986846923828,-9.429028511047363,-11.97592544555664,-12.06545066833496,-12.06545066833496,-7.77131175994873,-10.763877868652344,-9.200580596923828,-12.425491333007812
134,-7.574789047241211,-9.50360870361328,-7.561453342437744,-3.794341802597046,-8.34714126586914,-8.34714126586914,-8.322452545166016,-10.500492095947266,-10.289189338684082,-10.289189338684082,-6.346723556518555,-8.6259183883667,-8.706546783447266,-10.942574501037598
135,-7.915781497955322,-9.958263397216797,-8.243436813354492,-5.151371479034424,-9.163406372070312,-9.163406372070312,-8.525955200195312,-10.771827697753906,-11.407630920410156,-11.407630920410156,-6.551599502563477,-8.933233261108398,-8.730182647705078,-11.013482093811035
136,-4.645313262939453,-4.743486404418945,-3.4228615760803223,-0.7441418766975403,-5.049739837646484,-5.049739837646484,-5.779385089874268,-6.7771477699279785,-6.652411937713623,-6.652411937713623,-4.560552597045898,-5.947739601135254,-6.676233291625977,-10.310516357421877
137,-4.861456871032715,-5.013665676116943,-3.9632201194763184,-1.8248579502105715,-5.233897686004639,-5.233897686004639,-5.899679660797119,-6.927515983581543,-6.837136268615723,-6.837136268615723,-4.458592414855957,-5.793722152709961,-6.957425117492676,-11.435285568237305
138,-5.099616050720215,-5.311470031738281,-4.551831245422363,-2.993582248687744,-5.690672874450684,-5.690672874450684,-6.416848659515381,-7.573977470397949,-7.09458065032959,-7.09458065032959,-4.9630632400512695,-6.55042839050293,-7.247707366943359,-12.596413612365724
139,-5.231660842895508,-5.476526260375977,-4.881943225860596,-3.653806209564209,-5.623806953430176,-5.623806953430176,-6.514080047607422,-7.69605541229248,-7.256782531738281,-7.256782531738281,-5.463420867919922,-7.302042007446289,-7.191283226013184,-12.370718002319336
140,-4.801993370056152,-4.93944263458252,-3.807775497436523,-1.5054709911346436,-5.350186347961426,-5.350186347961426,-6.051924705505371,-7.118361473083496,-6.871212959289551,-6.871212959289551,-5.390637397766113,-7.192867279052734,-6.585362434387207,-9.947032928466797
141,-4.945517539978027,-5.118846893310547,-4.166584968566895,-0.713337242603302,-5.076440334320068,-5.076440334320068,-5.91669225692749,-6.949321746826172,-6.923893928527832,-6.923893928527832,-4.637820720672607,-6.062564373016357,-6.676233291625977,-10.310516357421877
142,-5.539022445678711,-5.860728740692139,-5.650348663330078,-3.680864572525024,-5.505458831787109,-5.505458831787109,-6.368052959442139,-7.513522148132324,-7.514236927032471,-7.514236927032471,-5.327271461486816,-7.09674072265625,-6.957425117492676,-11.435285568237305
143,-5.593830108642578,-5.929238319396973,-5.787367820739746,-3.9549036026000977,-5.807474136352539,-5.807474136352539,-6.831630229949951,-8.09299373626709,-7.537206649780273,-7.537206649780273,-5.848671913146973,-7.879919052124023,-7.2478179931640625,-12.60501480102539
144,-5.342617988586426,-5.615222930908203,-5.159337520599365,-2.698842287063598,-5.241663455963135,-5.241663455963135,-6.54957914352417,-7.740429878234863,-7.302274227142334,-7.302274227142334,-5.727705478668213,-7.697391510009766,-7.187545776367188,-12.366193771362305
145,-5.131722450256348,-5.351603984832764,-4.632099151611328,-1.6443655490875244,-5.558454513549805,-5.558454513549805,-6.273533344268799,-7.39537239074707,-7.087765216827393,-7.087765216827393,-5.704448223114014,-7.663582801818848,-6.582828521728516,-9.9473237991333
146,-6.293220520019531,-6.803476333618164,-7.535843849182129,-4.495041847229004,-6.550196647644043,-6.550196647644043,-6.7694172859191895,-8.014829635620117,-8.375173568725586,-8.375173568725586,-5.884132385253906,-7.933109283447266,-6.674444198608398,-10.31693172454834
147,-7.218960762023926,-7.960651397705078,-9.850193977355955,-9.12374210357666,-7.202704429626465,-7.202704429626465,-7.560851097106934,-9.004518508911133,-9.413125991821287,-9.413125991821287,-7.583119869232178,-10.480513572692873,-6.957425117492676,-11.435285568237305
148,-7.241355895996094,-7.988644599914551,-9.90618133544922,-9.235715866088867,-7.1597185134887695,-7.1597185134887695,-7.697986602783203,-9.175938606262209,-9.32604694366455,-9.32604694366455,-7.773824691772461,-10.766571044921877,-7.247707366943359,-12.596413612365724
149,-6.300167083740234,-6.812158584594727,-7.553208351135254,-4.529770374298096,-6.2382588386535645,-6.2382588386535645,-6.808267116546631,-8.063789367675781,-8.071552276611328,-8.071552276611328,-6.347929000854492,-8.628427505493164,-7.191283226013184,-12.370718002319336
150,-6.270967483520508,-6.775659561157227,-7.480210304260254,-4.383774757385254,-6.704532146453857,-6.704532146453857,-6.785168170928955,-8.034838676452637,-8.44553279876709,-8.44553279876709,-6.560107231140137,-8.948099136352539,-6.585422039031982,-9.950101852416992
151,-3.612161159515381,-4.220536708831787,-4.040221214294434,-0.8834193348884583,-4.216346740722656,-4.216346740722656,-4.966136932373047,-6.026717662811279,-6.130239486694336,-6.130239486694336,-4.560553550720215,-5.9477410316467285,-5.282229900360107,-9.50078296661377
152,-3.631816864013672,-4.246311664581299,-4.07855224609375,-0.9631156325340272,-4.510148525238037,-4.510148525238037,-5.200248718261719,-6.3382720947265625,-6.364264488220215,-6.364264488220215,-4.458592414855957,-5.793722152709961,-6.026779174804688,-11.707422256469728
153,-4.176017761230469,-4.972631454467773,-5.168572425842285,-3.139383316040039,-5.162476539611816,-5.162476539611816,-5.840465068817139,-7.19189453125,-6.862043380737305,-6.862043380737305,-4.961952209472656,-6.549839973449707,-6.528120994567871,-13.217435836791992
154,-4.717415809631348,-5.69449520111084,-6.251367568969727,-5.304973602294922,-5.832244873046875,-5.832244873046875,-6.350757598876953,-7.872283935546875,-7.295541286468506,-7.295541286468506,-5.463420867919922,-7.302042007446289,-6.679938793182373,-13.67288875579834
155,-4.184072494506836,-4.98265266418457,-5.18320894241333,-3.172841787338257,-5.518026351928711,-5.518026351928711,-5.85692024230957,-7.213834762573242,-6.855670928955078,-6.855670928955078,-5.390637397766113,-7.192867279052734,-6.005467891693115,-11.643487930297852
156,-3.872190475463867,-4.567528247833252,-4.560917377471924,-0.2444804906845092,-4.255744457244873,-4.255744457244873,-5.3468170166015625,-6.53369665145874,-6.375098705291748,-6.375098705291748,-4.634707450866699,-6.058972358703613,-5.28354549407959,-9.483710289001465
157,-4.569800853729248,-5.497674942016602,-5.9561381340026855,-3.034921407699585,-5.023344039916992,-5.023344039916992,-6.075543403625488,-7.505331993103027,-7.319686889648437,-7.319686889648437,-5.323710918426514,-7.092477321624756,-6.026779174804688,-11.707422256469728
158,-5.128361701965332,-6.242422580718994,-7.073259353637695,-5.269164085388184,-5.582127571105957,-5.582127571105957,-6.72044849395752,-8.364953994750977,-7.581690788269043,-7.581690788269043,-5.851565837860107,-7.883182048797607,-6.531041145324707,-13.220207214355469
159,-4.857707500457764,-5.8815507888793945,-6.531951427459717,-4.186548233032227,-5.183597564697266,-5.183597564697266,-6.715378761291504,-8.358135223388672,-7.369123458862305,-7.369123458862305,-5.723864555358887,-7.692707538604736,-6.679938793182373,-13.67288875579834
160,-4.747933387756348,-5.735185623168945,-6.312403678894043,-3.747453212738037,-5.862431526184082,-5.862431526184082,-6.496026992797852,-8.0659761428833,-7.418405532836914,-7.418405532836914,-5.708799839019775,-7.669033050537109,-5.994463443756104,-11.63748264312744
161,-5.331080913543701,-6.5127153396606445,-7.478697776794434,-2.5470223426818848,-6.2208123207092285,-6.2208123207092285,-6.443006038665772,-7.99497127532959,-8.095407485961914,-8.095407485961914,-5.884132385253906,-7.933109283447266,-5.28354549407959,-9.483710289001465
162,-7.0361528396606445,-8.786144256591797,-10.88884162902832,-9.3673095703125,-8.059218406677246,-8.059218406677246,-7.809799671173096,-9.81736183166504,-10.274015426635742,-10.274015426635742,-7.579066753387451,-10.47551155090332,-6.022629737854004,-11.70096206665039
163,-7.305076599121094,-9.144709587097168,-11.42668914794922,-10.443004608154297,-8.482690811157227,-8.482690811157227,-8.151131629943848,-10.27337646484375,-10.324789047241213,-10.324789047241213,-7.773824691772461,-10.766571044921877,-6.531041145324707,-13.220207214355469
164,-5.721229553222656,-7.032913684844971,-8.258995056152344,-4.107617378234863,-7.010424613952637,-7.010424613952637,-7.080588340759277,-8.845081329345703,-8.510904312133789,-8.510904312133789,-6.346444129943848,-8.626577377319336,-6.679938793182373,-13.67288875579834
165,-6.294347763061523,-7.79707145690918,-9.405232429504396,-6.397918701171875,-7.450896263122559,-7.450896263122559,-7.18023681640625,-8.978851318359375,-9.498733520507812,-9.498733520507812,-6.547046661376953,-8.927480697631836,-5.994463443756104,-11.63748264312744
166,-4.205387115478516,-5.0117902755737305,-4.568308830261231,-1.1107594966888428,-4.389178276062012,-4.389178276062012,-5.090659141540527,-6.192152976989746,-6.700349807739258,-6.700349807739258,-4.560552597045898,-5.947739601135254,-5.5532097816467285,-8.974698066711426
