idx,construction_score,non_article_region_score,numeral_noun_region_score,just_noun_region_score,default_ann_corruption_score,default_ann_region_score,order_swap_corruption_score,order_swap_region_score,no_article_corruption_score,no_article_region_score,no_modifier_corruption_score,no_modifier_region_score,no_numeral_corruption_score,no_numeral_region_score
44,-7.862168788909912,-8.728219985961914,-7.447696208953857,-2.6570587158203125,-11.21325969696045,-11.21325969696045,-11.589168548583984,-14.522239685058594,-12.12671947479248,-12.12671947479248,-8.801202774047852,-11.81068229675293,-10.566503524780272,-15.129623413085938
45,-8.604754447937012,-9.718334197998049,-8.932868957519531,-5.627404689788818,-13.177288055419922,-13.177288055419922,-12.332880020141602,-15.51385498046875,-13.346954345703123,-13.346954345703123,-10.148747444152832,-13.832000732421877,-10.487701416015623,-14.893218040466309
46,-5.113100051879883,-5.891363620758057,-2.91158390045166,-0.6895807385444641,-6.882235050201416,-6.882235050201416,-8.382965087890625,-10.247303009033203,-8.339272499084473,-8.339272499084473,-6.459041595458984,-8.297441482543945,-8.812660217285156,-11.807167053222656
47,-5.287690162658691,-6.124149322509766,-3.2607626914978027,-1.3879379034042358,-7.485371112823486,-7.485371112823486,-8.563724517822266,-10.488314628601074,-8.505614280700684,-8.505614280700684,-6.375263214111328,-8.167379379272461,-9.126055717468262,-12.747355461120604
48,-5.665084362030029,-6.62734317779541,-4.015552520751953,-2.8975167274475098,-8.049714088439941,-8.049714088439941,-9.09797477722168,-11.200648307800291,-8.915155410766602,-8.915155410766602,-7.073246002197266,-9.214354515075684,-10.096656799316406,-15.65915870666504
49,-5.6819562911987305,-6.647074699401856,-4.054927825927734,-2.957808494567871,-7.183128833770752,-7.183128833770752,-8.753676414489746,-10.741584777832031,-8.345874786376953,-8.345874786376953,-7.084108352661133,-9.230646133422852,-9.54666233062744,-14.009175300598145
50,-5.477523326873779,-6.373468399047852,-3.6350598335266113,-2.1195685863494877,-8.168731689453125,-8.168731689453125,-9.533857345581056,-11.781620025634766,-9.13079833984375,-9.13079833984375,-7.938615798950195,-10.512407302856444,-9.561198234558104,-14.050183296203612
51,-5.42547607421875,-6.304072380065918,-3.530965805053711,-0.4925824999809265,-7.121772766113281,-7.121772766113281,-7.8924689292907715,-9.593103408813477,-8.842649459838867,-8.842649459838867,-5.966842651367188,-7.557494163513184,-8.808167457580566,-11.793657302856444
52,-5.970873832702637,-7.031269073486328,-4.621760845184326,-2.713416576385498,-8.21281623840332,-8.21281623840332,-8.597572326660156,-10.533241271972656,-9.39352035522461,-9.39352035522461,-6.48118257522583,-8.329900741577148,-9.113775253295898,-12.710474967956545
53,-6.033996105194092,-7.116206645965576,-4.748312950134277,-2.983809471130371,-8.385747909545898,-8.385747909545898,-9.150707244873049,-11.270753860473633,-9.480962753295898,-9.480962753295898,-7.069467067718506,-9.212327003479004,-10.090508460998535,-15.640674591064451
54,-6.039133071899414,-7.123054504394531,-4.758584976196289,-3.004356384277344,-7.392875671386719,-7.392875671386719,-8.917798042297363,-10.96020793914795,-8.602240562438965,-8.602240562438965,-6.825677394866943,-8.84664249420166,-9.544626235961914,-14.003028869628906
55,-5.726285934448242,-6.705924987792969,-4.132890701293945,-1.7529659271240234,-8.47930908203125,-8.47930908203125,-9.12893009185791,-11.241718292236328,-9.612217903137209,-9.612217903137209,-7.730627059936523,-10.20406723022461,-9.565658569335938,-14.06612777709961
56,-9.472850799560549,-11.70176887512207,-11.623875617980955,-9.149117469787598,-10.316316604614258,-10.316316604614258,-10.811845779418944,-13.485604286193848,-12.96566390991211,-12.96566390991211,-8.966144561767578,-12.05698013305664,-8.808168411254883,-11.793657302856444
57,-10.475896835327148,-13.039884567260742,-13.640857696533203,-13.184556007385254,-11.766337394714355,-11.766337394714355,-11.868210792541504,-14.89409065246582,-14.228959083557127,-14.228959083557127,-10.284171104431152,-14.034751892089844,-9.113774299621582,-12.710474967956545
58,-10.451898574829102,-13.00788688659668,-13.59286117553711,-13.088563919067385,-11.605539321899414,-11.605539321899414,-12.079246520996094,-15.175448417663574,-14.139049530029297,-14.139049530029297,-10.477901458740234,-14.325347900390623,-10.09217357635498,-15.641663551330566
59,-9.808207511901855,-12.149633407592772,-12.298416137695312,-10.563194274902344,-10.285758972167969,-10.285758972167969,-11.359867095947266,-14.21627712249756,-12.735950469970703,-12.735950469970703,-8.80906867980957,-11.822098731994627,-9.546106338500977,-14.020352363586426
60,-9.729229927062988,-12.044781684875488,-12.140605926513672,-10.160959243774414,-11.431190490722656,-11.431190490722656,-11.16982650756836,-13.962888717651367,-13.600349426269531,-13.600349426269531,-10.159241676330566,-13.847357749938965,-9.560222625732422,-14.062702178955078
61,-6.450743675231934,-7.673467636108398,-4.327633380889893,-1.2924615144729614,-8.375504493713379,-8.375504493713379,-8.914593696594238,-10.95591163635254,-9.014190673828123,-9.014190673828123,-6.445187091827393,-8.277562141418457,-10.454771041870115,-14.238690376281738
62,-6.400550365447998,-7.60654354095459,-4.227246284484863,-1.091688632965088,-9.14936351776123,-9.14936351776123,-9.523540496826172,-11.767840385437012,-9.480748176574709,-9.480748176574709,-6.376572608947754,-8.169921875,-10.731246948242188,-15.06811809539795
63,-6.638226509094238,-7.922098159790039,-4.705175876617432,-2.048834562301636,-9.711532592773438,-9.711532592773438,-10.070108413696287,-12.496597290039062,-9.783467292785645,-9.783467292785645,-7.07404899597168,-9.216136932373049,-11.40937614440918,-17.102506637573242
64,-6.632757186889648,-7.914806365966797,-4.694237232208252,-2.0269579887390137,-9.207225799560549,-9.207225799560549,-9.897439002990724,-12.266372680664062,-9.674702644348145,-9.674702644348145,-7.084134101867676,-9.231264114379885,-10.81540870666504,-15.320605278015137
65,-6.734566688537598,-8.051750183105469,-4.897669792175293,-2.4293432235717773,-9.86341953277588,-9.86341953277588,-10.078768730163574,-12.50969696044922,-10.172061920166016,-10.172061920166016,-7.943047523498535,-10.527734756469728,-10.828011512756348,-15.336591720581056
66,-6.48085355758667,-7.713465690612793,-4.3902435302734375,-1.0636616945266724,-8.839563369750977,-8.839563369750977,-8.867818832397461,-10.897807121276855,-9.534116744995115,-9.534116744995115,-5.966191291809082,-7.557394027709961,-10.46313190460205,-14.233203887939451
67,-6.829442977905273,-8.177342414855957,-5.088567733764648,-2.463931083679199,-10.391534805297852,-10.391534805297852,-10.2958984375,-12.80191421508789,-10.071985244750977,-10.071985244750977,-6.480006217956543,-8.328229904174805,-10.735475540161133,-15.057448387145996
68,-6.778007507324219,-8.109719276428223,-4.984570503234863,-2.256535291671753,-10.542526245117188,-10.542526245117188,-10.720486640930176,-13.368030548095703,-10.144224166870115,-10.144224166870115,-7.070340633392334,-9.21658420562744,-11.412675857543944,-17.089048385620117
69,-6.595708847045898,-7.866595268249512,-4.624698162078857,-1.5355980396270752,-9.983779907226562,-9.983779907226562,-10.380084037780762,-12.91416072845459,-9.687051773071287,-9.687051773071287,-6.825804710388184,-8.849780082702637,-10.819549560546877,-15.309667587280272
70,-6.789684772491455,-8.122820854187012,-5.004120826721191,-2.2983028888702397,-10.544922828674316,-10.544922828674316,-10.431035995483398,-12.982095718383787,-10.364484786987305,-10.364484786987305,-7.727217674255371,-10.201898574829102,-10.826984405517578,-15.3319730758667
71,-9.1887845993042,-11.323441505432127,-9.80884838104248,-4.9221720695495605,-11.588098526000977,-11.588098526000977,-10.673418045043944,-13.305273056030272,-12.865131378173828,-12.865131378173828,-8.968460083007812,-12.063762664794922,-10.46060276031494,-14.232827186584473
72,-10.086822509765623,-12.521683692932127,-11.607242584228516,-8.51074504852295,-13.108867645263672,-13.108867645263672,-11.78372573852539,-14.785682678222656,-13.944121360778809,-13.944121360778809,-10.280899047851562,-14.032419204711914,-10.735475540161133,-15.057448387145996
73,-10.070931434631348,-12.500494003295898,-11.577738761901855,-8.464178085327148,-13.162729263305664,-13.162729263305664,-12.216877937316896,-15.36322021484375,-14.054072380065918,-14.054072380065918,-10.473859786987305,-14.32186222076416,-11.412675857543944,-17.089048385620117
74,-8.76645278930664,-10.758258819580078,-8.957437515258789,-3.221379518508911,-11.789422035217283,-11.789422035217283,-11.177059173583984,-13.97238540649414,-12.12534523010254,-12.12534523010254,-8.801347732543945,-11.813093185424805,-10.819549560546877,-15.309670448303224
75,-9.418221473693848,-11.62728500366211,-10.26097583770752,-5.81923246383667,-12.448802947998049,-12.448802947998049,-11.40155029296875,-14.271705627441406,-13.334806442260742,-13.334806442260742,-10.147207260131836,-13.836078643798828,-10.826984405517578,-15.331974983215332
76,-5.919678688049316,-6.964988708496094,-3.2936911582946777,-2.603001832962036,-7.276144504547119,-7.276144504547119,-8.837735176086426,-10.853285789489746,-8.208144187927246,-8.208144187927246,-6.46096134185791,-8.295899391174316,-9.537189483642578,-11.498991012573242
77,-5.443338394165039,-6.329868316650391,-2.341010093688965,-0.6976395845413208,-7.394275665283203,-7.394275665283203,-8.782652854919434,-10.779841423034668,-8.07522201538086,-8.07522201538086,-6.369245529174805,-8.1583251953125,-9.03656005859375,-9.99710178375244
78,-5.727490425109863,-6.708984375,-2.904138326644897,-1.831003308296204,-7.827027320861816,-7.827027320861816,-9.28354549407959,-11.447696685791016,-8.246759414672852,-8.246759414672852,-7.064166069030762,-9.20070457458496,-9.534869194030762,-11.49202823638916
79,-5.605663776397705,-6.546548843383789,-2.660485029220581,-1.3436967134475708,-6.839505195617676,-6.839505195617676,-8.670089721679688,-10.629758834838867,-7.737170219421387,-7.737170219421387,-7.076181888580322,-9.21872901916504,-9.62691879272461,-11.768177032470703
80,-6.718677520751953,-8.032285690307617,-4.888338565826416,-5.803659439086914,-9.151803970336914,-9.151803970336914,-10.103719711303713,-12.541264533996582,-9.448963165283203,-9.448963165283203,-7.943746566772461,-10.520076751708984,-10.19418716430664,-13.469980239868164
81,-5.916342735290527,-6.962504863739014,-3.28366756439209,-1.4107619524002075,-7.613826751708984,-7.613826751708984,-8.660430908203125,-10.6168794631958,-8.955793380737305,-8.955793380737305,-5.970495700836182,-7.560200691223144,-9.537189483642578,-11.498988151550291
82,-5.944071292877197,-6.999476909637451,-3.339125633239746,-1.5216797590255735,-8.286102294921875,-8.286102294921875,-9.013821601867676,-11.090225219726562,-9.290972709655762,-9.290972709655762,-6.4877238273620605,-8.336043357849121,-9.036561012268066,-9.997102737426758
83,-5.874682426452637,-6.906958103179932,-3.200347423553467,-1.2441245317459106,-8.325687408447266,-8.325687408447266,-9.327064514160156,-11.507882118225098,-9.15049648284912,-9.15049648284912,-7.078039646148682,-9.224754333496094,-9.534869194030762,-11.49202823638916
84,-5.921009063720703,-6.968726634979248,-3.293001890182495,-1.42943274974823,-7.246099472045898,-7.246099472045898,-8.702972412109375,-10.675759315490724,-8.515787124633789,-8.515787124633789,-6.830624580383301,-8.853631019592285,-9.604047775268556,-11.714767456054688
85,-6.920583724975586,-8.301492691040039,-5.292149543762207,-5.427728176116943,-9.68575668334961,-9.68575668334961,-10.130619049072266,-12.5792875289917,-10.174334526062012,-10.174334526062012,-7.73355770111084,-10.208030700683594,-10.170534133911133,-13.414229393005373
86,-8.675073623657227,-10.6366548538208,-8.790240287780762,-3.9532392024993896,-11.063961029052734,-11.063961029052734,-10.953245162963867,-13.676122665405272,-12.041540145874023,-12.041540145874023,-8.972871780395508,-12.06700325012207,-9.523059844970703,-11.471800804138184
87,-9.458885192871094,-11.681486129760742,-10.370100021362305,-7.1346282958984375,-12.223485946655272,-12.223485946655272,-11.854232788085938,-14.877439498901367,-13.218439102172852,-13.218439102172852,-10.28685188293457,-14.037970542907717,-9.006195068359375,-9.921209335327148
88,-9.012566566467283,-11.086393356323242,-9.477461814880373,-5.349352836608887,-11.894679069519045,-11.894679069519045,-11.859813690185549,-14.884880065917969,-12.595081329345703,-12.595081329345703,-10.480039596557615,-14.327753067016602,-9.510013580322266,-11.432665824890137
89,-8.717047691345215,-10.692367553710938,-8.886423110961914,-4.167275428771973,-10.256969451904297,-10.256969451904297,-10.73505973815918,-13.385208129882812,-11.379493713378906,-11.379493713378906,-8.813526153564453,-11.82798194885254,-9.608417510986328,-11.728280067443848
90,-8.966432571411133,-11.02488136291504,-9.385193824768066,-5.164816856384277,-12.4003324508667,-12.4003324508667,-11.668048858642578,-14.629337310791016,-12.661765098571776,-12.661765098571776,-10.158899307250977,-13.846256256103516,-10.19145965576172,-13.475194931030272
91,-5.952821254730225,-7.006732940673828,-2.521007776260376,-0.9934468865394592,-7.726809501647949,-7.726809501647949,-8.747732162475586,-10.735580444335938,-9.172832489013672,-9.172832489013672,-6.443499565124512,-8.273155212402344,-9.780174255371094,-10.57410717010498
92,-5.9083428382873535,-6.9474287033081055,-2.4320502281188965,-1.0477662086486816,-8.211835861206055,-8.211835861206055,-8.9854097366333,-11.052484512329102,-9.47214412689209,-9.47214412689209,-6.336181640625,-8.112180709838867,-9.826773643493652,-10.713907241821287
93,-6.243434906005859,-7.396376132965088,-3.107529640197754,-2.153245210647583,-8.721343994140625,-8.721343994140625,-9.45153522491455,-11.67398452758789,-9.60336208343506,-9.60336208343506,-7.042911529541016,-9.17227554321289,-10.547389030456545,-12.875751495361328
94,-6.427045822143555,-7.641191005706787,-3.4747514724731445,-2.887689113616944,-7.765572547912598,-7.765572547912598,-8.959259033203125,-11.017617225646973,-9.011301040649414,-9.011301040649414,-7.065883159637451,-9.206732749938965,-10.353925704956056,-12.295364379882812
95,-6.429089546203613,-7.643915176391602,-3.4788379669189453,-2.895861864089966,-9.086458206176758,-9.086458206176758,-9.639492988586426,-11.924595832824709,-10.015063285827637,-10.015063285827637,-7.945128440856934,-10.525598526000977,-10.43075942993164,-12.534975051879885
96,-6.116307735443115,-7.22687292098999,-2.853273868560791,-0.856224775314331,-8.109575271606445,-8.109575271606445,-8.760315895080566,-10.752359390258787,-9.645970344543455,-9.645970344543455,-5.961441040039063,-7.5500688552856445,-9.7783203125,-10.555649757385254
97,-6.788187026977539,-8.122711181640625,-4.197032928466797,-3.543740510940552,-8.96076488494873,-8.96076488494873,-9.365927696228027,-11.559842109680176,-10.714667320251465,-10.714667320251465,-6.484897613525391,-8.331799507141113,-9.825956344604492,-10.698563575744627
98,-6.82591438293457,-8.173015594482422,-4.272487163543701,-3.69464921951294,-9.271714210510254,-9.271714210510254,-9.662869453430176,-11.959125518798828,-10.396641731262209,-10.396641731262209,-7.068248748779297,-9.215324401855469,-10.542705535888672,-12.848806381225586
99,-6.621198177337647,-7.89950704574585,-3.866622447967529,-3.0492117404937744,-8.10649299621582,-8.10649299621582,-9.070201873779297,-11.168903350830078,-9.388673782348633,-9.388673782348633,-6.823752403259277,-8.848579406738281,-10.35368824005127,-12.281761169433594
100,-6.778129577636719,-8.109443664550781,-4.174816608428955,-3.484785556793213,-9.652995109558104,-9.652995109558104,-9.783953666687012,-12.12057113647461,-10.480177879333496,-10.480177879333496,-7.7248687744140625,-10.200254440307615,-10.444034576416016,-12.5527982711792
101,-8.768810272216797,-10.76368522644043,-8.156177520751953,-6.16909646987915,-11.510719299316406,-11.510719299316406,-11.778278350830078,-14.779671669006348,-12.62437915802002,-12.62437915802002,-8.961771965026855,-12.055608749389648,-9.58534812927246,-10.013885498046877
102,-9.55050277709961,-11.80594253540039,-9.719564437866213,-9.295868873596191,-12.484318733215332,-12.484318733215332,-12.665904998779297,-15.963173866271973,-13.701133728027344,-13.701133728027344,-10.261748313903809,-14.005573272705078,-9.627534866333008,-10.119107246398926
103,-9.889490127563477,-12.257925033569336,-10.397539138793944,-10.65181827545166,-12.55910301208496,-12.55910301208496,-12.976577758789062,-16.377405166625977,-14.020771026611328,-14.020771026611328,-10.457313537597656,-14.298920631408691,-10.378475189208984,-12.371929168701172
104,-9.420466423034668,-11.632559776306152,-9.459489822387695,-8.775720596313477,-11.192028045654297,-11.192028045654297,-12.150075912475586,-15.27540111541748,-12.425481796264648,-12.425481796264648,-8.798192024230957,-11.810237884521484,-10.161319732666016,-11.72046184539795
105,-9.417552947998049,-11.62867546081543,-9.453302383422852,-8.76452350616455,-12.484331130981444,-12.484331130981444,-12.351814270019531,-15.544386863708496,-13.741369247436523,-13.741369247436523,-10.156624794006348,-13.84023380279541,-10.26020622253418,-12.01712417602539
106,-4.823113441467285,-5.506118774414063,-2.8709073066711426,-2.0149261951446533,-7.002074241638184,-7.002074241638184,-8.012547492980957,-9.75359344482422,-7.389611721038818,-7.389611721038818,-6.460602760314941,-8.2962007522583,-8.180503845214844,-10.985481262207031
107,-4.619298458099365,-5.234364986419678,-2.463278293609619,-1.199668288230896,-7.326717376708984,-7.326717376708984,-8.218412399291992,-10.028081893920898,-7.127101898193359,-7.127101898193359,-6.358435153961182,-8.142949104309082,-7.897258758544922,-10.116979598999023
108,-4.809090614318848,-5.48742151260376,-2.8428635597229004,-1.9588383436203003,-8.200254440307617,-8.200254440307617,-9.020312309265137,-11.097280502319336,-7.800105094909668,-7.800105094909668,-7.054859161376953,-9.187585830688477,-9.05228328704834,-13.582056999206545
109,-4.578130722045898,-5.179474830627441,-2.380943298339844,-1.0349972248077393,-7.241087436676025,-7.241087436676025,-8.483184814453125,-10.381110191345217,-7.275218963623047,-7.275218963623047,-7.070347785949707,-9.210819244384766,-8.3679838180542,-11.529154777526855
110,-5.238450527191162,-6.059901237487793,-3.701582431793213,-3.676276206970215,-9.23035717010498,-9.23035717010498,-9.614317893981934,-11.889287948608398,-8.470808982849121,-8.470808982849121,-7.93885326385498,-10.51357650756836,-9.299077987670898,-14.32244110107422
111,-5.130466461181641,-5.91592264175415,-3.485614776611328,-2.138944387435913,-7.360899925231934,-7.360899925231934,-7.98749303817749,-9.720189094543455,-8.17943000793457,-8.17943000793457,-5.975734710693359,-7.568899154663086,-8.187896728515625,-10.988896369934082
112,-5.129056930541992,-5.908940315246582,-3.4771628379821777,-2.1146581172943115,-8.12476921081543,-8.12476921081543,-8.91804313659668,-10.960923194885254,-8.513139724731445,-8.513139724731445,-6.483226776123047,-8.333539009094238,-7.900349140167236,-10.126169204711914
113,-5.021196365356445,-5.765126705169678,-3.2614426612854004,-1.6832176446914673,-8.645358085632324,-8.645358085632324,-9.540285110473633,-11.790578842163086,-8.836594581604004,-8.836594581604004,-7.072038650512695,-9.216756820678713,-9.047417640686035,-13.583562850952148
114,-4.761183738708496,-5.418443202972412,-2.741417407989502,-0.6431669592857361,-7.485783576965332,-7.485783576965332,-8.732793807983398,-10.716191291809082,-7.968849182128906,-7.968849182128906,-6.825479507446289,-8.846919059753418,-8.362688064575195,-11.529372215270996
115,-5.563097953796387,-6.487662315368652,-4.345246315002441,-3.85082483291626,-10.043956756591797,-10.043956756591797,-9.980918884277344,-12.38035774230957,-9.27526569366455,-9.27526569366455,-7.727285385131836,-10.199626922607422,-9.29659938812256,-14.33110809326172
116,-6.900415420532227,-8.270751953125,-7.019881248474121,-4.517876625061035,-10.43106460571289,-10.43106460571289,-10.05539894104004,-12.479665756225586,-10.215158462524414,-10.215158462524414,-8.969741821289062,-12.063311576843262,-8.182992935180664,-10.990288734436035
117,-7.3471903800964355,-8.86645221710205,-7.913430690765381,-6.304975509643555,-11.859140396118164,-11.859140396118164,-11.575803756713867,-14.506872177124023,-11.291708946228027,-11.291708946228027,-10.282232284545898,-14.032047271728516,-7.892544746398926,-10.11894416809082
118,-7.267758846282959,-8.75975227355957,-7.752644062042236,-5.986628532409668,-11.752204895019531,-11.752204895019531,-12.041141510009766,-15.127321243286133,-11.40743350982666,-11.40743350982666,-10.477899551391602,-14.32554817199707,-9.050424575805664,-13.592403411865234
119,-5.99721097946167,-7.068747520446777,-5.215303897857666,-0.9175854921340942,-9.844913482666016,-9.844913482666016,-10.031044960021973,-12.447193145751951,-9.578290939331056,-9.578290939331056,-8.798147201538086,-11.804669380187988,-8.360820770263672,-11.52048397064209
120,-7.314603805541992,-8.825270652770996,-7.850089073181152,-6.187156200408936,-12.304622650146484,-12.304622650146484,-11.261439323425291,-14.08771800994873,-11.583541870117188,-11.583541870117188,-10.14564609527588,-13.828989028930664,-9.295437812805176,-14.324337005615234
121,-6.142523765563965,-7.262497901916504,-2.4402573108673096,-0.6765822172164917,-9.37949275970459,-9.37949275970459,-9.599617004394531,-11.871954917907717,-10.13042163848877,-10.13042163848877,-6.449662208557129,-8.285013198852539,-10.771736145019531,-12.640167236328123
122,-6.4395833015441895,-7.658576965332031,-3.03437614440918,-1.8648179769515991,-9.727005004882812,-9.727005004882812,-9.77601432800293,-12.108366012573242,-10.38539218902588,-10.38539218902588,-6.36621618270874,-8.159843444824219,-10.964874267578123,-13.219581604003906
123,-6.807444095611572,-8.14905834197998,-3.770098209381104,-3.336261034011841,-10.10849380493164,-10.10849380493164,-10.208308219909668,-12.684758186340332,-10.823234558105469,-10.823234558105469,-7.061578750610352,-9.202888488769531,-11.991498947143556,-16.299453735351562
124,-6.32192325592041,-7.501697540283203,-2.7990565299987797,-1.4002686738967896,-8.589875221252441,-8.589875221252441,-9.359009742736816,-11.552359580993652,-9.687189102172852,-9.687189102172852,-7.073257446289063,-9.22040557861328,-10.72426414489746,-12.47648811340332
125,-6.802794456481934,-8.144072532653809,-3.7624588012695312,-3.31791615486145,-10.491037368774414,-10.491037368774414,-10.543342590332031,-13.131470680236816,-11.42870044708252,-11.42870044708252,-7.934532165527344,-10.51231861114502,-11.938057899475098,-16.13039207458496
126,-6.517879009246826,-7.764185905456543,-3.1926279067993164,-0.7260370850563049,-10.013553619384766,-10.013553619384766,-9.333768844604492,-11.518705368041992,-11.451604843139648,-11.451604843139648,-5.9731764793396,-7.572927474975586,-10.77402114868164,-12.63828182220459
127,-7.285552501678467,-8.787749290466309,-4.727973937988281,-3.7967288494110103,-10.923223495483398,-10.923223495483398,-10.029823303222656,-12.446776390075684,-11.919322967529297,-11.919322967529297,-6.479331970214844,-8.327105522155762,-10.965076446533203,-13.211448669433594
128,-7.55600643157959,-9.148355484008787,-5.2688822746276855,-4.878544807434082,-10.869321823120115,-10.869321823120115,-10.465496063232422,-13.027676582336426,-12.149040222167969,-12.149040222167969,-7.072976112365723,-9.217684745788574,-11.990718841552734,-16.288373947143555
129,-6.543748378753662,-7.795294761657715,-3.2442545890808105,-0.8167456984519958,-8.740522384643555,-8.740522384643555,-9.224987983703612,-11.371633529663086,-10.471945762634276,-10.471945762634276,-6.817621231079102,-8.834329605102539,-10.712870597839355,-12.467138290405272
130,-7.525872230529785,-9.106674194335938,-5.216316223144531,-4.759543895721436,-11.06571102142334,-11.06571102142334,-10.543238639831545,-13.129301071166992,-12.688366889953612,-12.688366889953612,-7.684591293334961,-10.132210731506348,-11.927589416503906,-16.111291885375977
131,-10.264449119567873,-12.75811004638672,-10.693470001220703,-10.306910514831545,-13.081504821777344,-13.081504821777344,-12.321821212768556,-15.500741958618164,-14.303290367126465,-14.303290367126465,-8.969263076782227,-12.06163215637207,-10.76750946044922,-12.631053924560549
132,-10.935518264770508,-13.652868270874023,-12.035608291625977,-12.99118709564209,-14.42897605895996,-14.42897605895996,-13.76158332824707,-17.420425415039062,-15.228757858276367,-15.228757858276367,-10.280908584594728,-14.02680778503418,-10.96160888671875,-13.213351249694824
133,-11.255441665649414,-14.077287673950195,-12.659626007080078,-14.248736381530762,-14.185874938964844,-14.185874938964844,-13.830278396606444,-17.512020111083984,-15.456771850585938,-15.456771850585938,-10.47715187072754,-14.322735786437988,-11.985390663146973,-16.28469467163086
134,-9.591767311096191,-11.859054565429688,-9.332276344299316,-7.5940375328063965,-11.28835105895996,-11.28835105895996,-11.510957717895508,-14.419590950012209,-12.612751007080078,-12.612751007080078,-8.801345825195312,-11.813093185424805,-10.712871551513672,-12.467137336730955
135,-10.611871719360352,-13.219192504882812,-11.37248420715332,-11.691802978515623,-13.576658248901367,-13.576658248901367,-12.658203125,-15.94925022125244,-14.987689971923828,-14.987689971923828,-10.15129566192627,-13.83801555633545,-11.930170059204102,-16.119033813476562
136,-5.50357723236084,-5.574248313903809,-3.070034503936768,-1.0563355684280396,-6.337555885314941,-6.337555885314941,-7.46354866027832,-8.633171081542969,-7.903139114379883,-7.903139114379883,-6.451329708099365,-8.288066864013672,-8.512962341308594,-12.63612937927246
137,-5.574345111846924,-5.662708282470703,-3.2469520568847656,-1.410169005393982,-6.595426559448242,-6.595426559448242,-7.532500743865967,-8.7193603515625,-7.927290916442871,-7.927290916442871,-6.366952419281006,-8.161500930786133,-8.398458480834961,-12.178112983703612
138,-5.779273986816406,-5.918136596679688,-3.773838520050049,-2.4730398654937744,-6.9734954833984375,-6.9734954833984375,-7.844361305236816,-9.110678672790527,-8.23641300201416,-8.23641300201416,-7.065568923950195,-9.20942497253418,-9.144084930419922,-15.160621643066406
139,-5.60174560546875,-5.685512542724609,-3.2981536388397217,-1.5114234685897827,-5.950700283050537,-5.950700283050537,-7.32575798034668,-8.462424278259277,-7.549820423126221,-7.549820423126221,-7.078008651733398,-9.228086471557615,-8.783544540405273,-13.718459129333496
140,-5.768915176391602,-5.894474983215332,-3.716077327728272,-2.367777109146118,-7.605616569519043,-7.605616569519043,-8.571924209594727,-10.020132064819336,-8.651533126831055,-8.651533126831055,-7.935427665710449,-10.51421356201172,-8.885127067565918,-14.124789237976074
141,-5.796781539916992,-5.930046081542969,-3.7809441089630127,-0.9092333912849426,-6.761437892913818,-6.761437892913818,-7.424346923828125,-8.585659980773926,-8.615296363830566,-8.615296363830566,-5.972246170043945,-7.563203811645508,-8.512989044189453,-12.636528968811035
142,-6.219092845916748,-6.457935333251953,-4.836719989776611,-3.020785093307495,-7.456172943115234,-7.456172943115234,-8.005459785461426,-9.312050819396973,-9.01185131072998,-9.01185131072998,-6.474268913269043,-8.315858840942383,-8.385708808898926,-12.18665599822998
143,-6.119838714599609,-6.33413028717041,-4.603036880493164,-2.5352933406829834,-7.258667945861816,-7.258667945861816,-8.118255615234375,-9.453045845031738,-8.92890739440918,-8.92890739440918,-7.062673568725586,-9.198467254638672,-9.130616188049316,-15.16628074645996
144,-5.794803142547607,-5.937234878540039,-3.798112154006958,-0.928628385066986,-6.121649742126465,-6.121649742126465,-7.552531719207764,-8.745891571044922,-8.14309024810791,-8.14309024810791,-6.822400093078613,-8.838057518005371,-8.77003288269043,-13.723950386047363
145,-6.159493446350098,-6.3930983543396,-4.723288059234619,-2.779696226119995,-8.133100509643555,-8.133100509643555,-8.529468536376953,-9.965330123901367,-9.45160675048828,-9.45160675048828,-7.719143867492676,-10.183172225952148,-8.872870445251465,-14.135297775268556
146,-8.83889389038086,-9.734119415283203,-11.399896621704102,-9.264307022094728,-8.699167251586914,-8.699167251586914,-8.73887825012207,-10.227092742919922,-10.57544994354248,-10.57544994354248,-8.970268249511719,-12.059860229492188,-8.501242637634277,-12.648791313171388
147,-9.722183227539062,-10.83860206604004,-13.614938735961914,-13.695856094360352,-9.590519905090332,-9.590519905090332,-9.470159530639648,-11.141195297241213,-11.935580253601074,-11.935580253601074,-10.28150749206543,-14.026718139648438,-8.385394096374512,-12.173628807067873
148,-9.485605239868164,-10.542879104614258,-13.023492813110352,-12.512964248657228,-9.456791877746582,-9.456791877746582,-9.524115562438965,-11.20863914489746,-11.63294792175293,-11.63294792175293,-10.477949142456056,-14.321380615234377,-9.139167785644531,-15.164021492004396
149,-9.034381866455078,-9.97885036468506,-11.89543342590332,-10.256842613220217,-7.984952449798584,-7.984952449798584,-8.724254608154297,-10.208812713623049,-10.005166053771973,-10.005166053771973,-8.808627128601074,-11.820634841918944,-8.77721881866455,-13.716222763061523
150,-9.11713981628418,-10.082297325134276,-12.10232925415039,-10.670637130737305,-9.768177032470703,-9.768177032470703,-9.232414245605469,-10.844013214111328,-11.540168762207031,-11.540168762207031,-10.159708023071287,-13.84725570678711,-8.88061809539795,-14.129822731018066
